,id,price,beds,baths,sqft,address,postal_code,state,city
187,3781242032,349900,3,2,1344.0,55 Macarthur Ave,11717,NY,Brentwood
188,3533730752,667000,4,3,,11 Redleaf Ln,11725,NY,Commack
189,3647622809,639000,6,2,,62 Laurie Rd,11717,NY,Brentwood
190,4124648059,3495000,5,5,3877.0,49 Cosdrew Ln,11937,NY,East Hampton
191,3522803057,2595000,4,4,3000.0,23 Long Hill Rd,11937,NY,East Hampton
192,9200255023,19950000,12,12,15000.0,180 Rose Hill Rd,11976,NY,Water Mill
193,4154571724,3695000,5,6,3877.0,18 Barnes Ave,11937,NY,East Hampton
194,4072798171,399000,2,2,869.0,188 Kingston Dr Unit 188,11961,NY,Ridge
195,4697368030,875000,3,2,,516 Madison Ave,11944,NY,Greenport
196,3542840089,1095000,4,3,,505 Saltaire Way,11952,NY,Mattituck
197,4068836272,18995000,6,8,8000.0,67 Hither Ln,11937,NY,East Hampton
198,3651483610,4495000,4,6,3196.0,55 Gould St,11937,NY,East Hampton
199,9135534016,27500000,11,17,23000.0,802 Town Line Rd,11962,NY,Sagaponack
200,4320632096,3995000,7,7,6400.0,3 Discovery Ln,11937,NY,East Hampton
201,4528089672,2699000,4,4,2700.0,12 Bay Meadow Ln,11977,NY,Westhampton
202,4560478667,975000,4,5,3600.0,34 Jefferson Landing Cir,11777,NY,Port Jefferson
203,4622503716,400000,3,2,,50 Beecher Ave,11730,NY,East Islip
204,4355382664,2475000,5,4,,87 Wildwood Dr,11746,NY,Dix Hills
205,9942955464,1200000,4,4,3600.0,33A Cove Rd Unit A,11743,NY,Huntington
206,4068836272,18995000,6,8,8000.0,67 Hither Ln,11937,NY,East Hampton
207,3781242032,349900,3,2,1344.0,55 Macarthur Ave,11717,NY,Brentwood
208,3533730752,667000,4,3,,11 Redleaf Ln,11725,NY,Commack
209,3647622809,639000,6,2,,62 Laurie Rd,11717,NY,Brentwood
210,4124648059,3495000,5,5,3877.0,49 Cosdrew Ln,11937,NY,East Hampton
211,3522803057,2595000,4,4,3000.0,23 Long Hill Rd,11937,NY,East Hampton
212,9200255023,19950000,12,12,15000.0,180 Rose Hill Rd,11976,NY,Water Mill
213,4154571724,3695000,5,6,3877.0,18 Barnes Ave,11937,NY,East Hampton
214,4072798171,399000,2,2,869.0,188 Kingston Dr Unit 188,11961,NY,Ridge
215,4697368030,875000,3,2,,516 Madison Ave,11944,NY,Greenport
216,3542840089,1095000,4,3,,505 Saltaire Way,11952,NY,Mattituck
217,4068836272,18995000,6,8,8000.0,67 Hither Ln,11937,NY,East Hampton
218,3651483610,4495000,4,6,3196.0,55 Gould St,11937,NY,East Hampton
219,9135534016,27500000,11,17,23000.0,802 Town Line Rd,11962,NY,Sagaponack
220,4320632096,3995000,7,7,6400.0,3 Discovery Ln,11937,NY,East Hampton
221,4528089672,2699000,4,4,2700.0,12 Bay Meadow Ln,11977,NY,Westhampton
222,4560478667,975000,4,5,3600.0,34 Jefferson Landing Cir,11777,NY,Port Jefferson
223,4622503716,400000,3,2,,50 Beecher Ave,11730,NY,East Islip
224,4355382664,2475000,5,4,,87 Wildwood Dr,11746,NY,Dix Hills
225,9942955464,1200000,4,4,3600.0,33A Cove Rd Unit A,11743,NY,Huntington
226,4068836272,18995000,6,8,8000.0,67 Hither Ln,11937,NY,East Hampton
227,3781242032,349900,3,2,1344.0,55 Macarthur Ave,11717,NY,Brentwood
228,3533730752,667000,4,3,,11 Redleaf Ln,11725,NY,Commack
229,3647622809,639000,6,2,,62 Laurie Rd,11717,NY,Brentwood
230,4124648059,3495000,5,5,3877.0,49 Cosdrew Ln,11937,NY,East Hampton
231,3522803057,2595000,4,4,3000.0,23 Long Hill Rd,11937,NY,East Hampton
232,9200255023,19950000,12,12,15000.0,180 Rose Hill Rd,11976,NY,Water Mill
233,4154571724,3695000,5,6,3877.0,18 Barnes Ave,11937,NY,East Hampton
234,4072798171,399000,2,2,869.0,188 Kingston Dr Unit 188,11961,NY,Ridge
235,4697368030,875000,3,2,,516 Madison Ave,11944,NY,Greenport
236,3542840089,1095000,4,3,,505 Saltaire Way,11952,NY,Mattituck
237,4068836272,18995000,6,8,8000.0,67 Hither Ln,11937,NY,East Hampton
238,3651483610,4495000,4,6,3196.0,55 Gould St,11937,NY,East Hampton
239,9135534016,27500000,11,17,23000.0,802 Town Line Rd,11962,NY,Sagaponack
240,4320632096,3995000,7,7,6400.0,3 Discovery Ln,11937,NY,East Hampton
241,4528089672,2699000,4,4,2700.0,12 Bay Meadow Ln,11977,NY,Westhampton
242,4560478667,975000,4,5,3600.0,34 Jefferson Landing Cir,11777,NY,Port Jefferson
243,4622503716,400000,3,2,,50 Beecher Ave,11730,NY,East Islip
244,4355382664,2475000,5,4,,87 Wildwood Dr,11746,NY,Dix Hills
245,9942955464,1200000,4,4,3600.0,33A Cove Rd Unit A,11743,NY,Huntington
246,4068836272,18995000,6,8,8000.0,67 Hither Ln,11937,NY,East Hampton
247,3781242032,349900,3,2,1344.0,55 Macarthur Ave,11717,NY,Brentwood
248,3533730752,667000,4,3,,11 Redleaf Ln,11725,NY,Commack
249,3647622809,639000,6,2,,62 Laurie Rd,11717,NY,Brentwood
250,4124648059,3495000,5,5,3877.0,49 Cosdrew Ln,11937,NY,East Hampton
251,3522803057,2595000,4,4,3000.0,23 Long Hill Rd,11937,NY,East Hampton
252,9200255023,19950000,12,12,15000.0,180 Rose Hill Rd,11976,NY,Water Mill
253,4154571724,3695000,5,6,3877.0,18 Barnes Ave,11937,NY,East Hampton
254,4072798171,399000,2,2,869.0,188 Kingston Dr Unit 188,11961,NY,Ridge
255,4697368030,875000,3,2,,516 Madison Ave,11944,NY,Greenport
256,3542840089,1095000,4,3,,505 Saltaire Way,11952,NY,Mattituck
257,4068836272,18995000,6,8,8000.0,67 Hither Ln,11937,NY,East Hampton
258,3651483610,4495000,4,6,3196.0,55 Gould St,11937,NY,East Hampton
259,9135534016,27500000,11,17,23000.0,802 Town Line Rd,11962,NY,Sagaponack
260,4320632096,3995000,7,7,6400.0,3 Discovery Ln,11937,NY,East Hampton
261,4528089672,2699000,4,4,2700.0,12 Bay Meadow Ln,11977,NY,Westhampton
262,4560478667,975000,4,5,3600.0,34 Jefferson Landing Cir,11777,NY,Port Jefferson
263,4622503716,400000,3,2,,50 Beecher Ave,11730,NY,East Islip
264,4355382664,2475000,5,4,,87 Wildwood Dr,11746,NY,Dix Hills
265,9942955464,1200000,4,4,3600.0,33A Cove Rd Unit A,11743,NY,Huntington
266,4068836272,18995000,6,8,8000.0,67 Hither Ln,11937,NY,East Hampton
267,3781242032,349900,3,2,1344.0,55 Macarthur Ave,11717,NY,Brentwood
268,3533730752,667000,4,3,,11 Redleaf Ln,11725,NY,Commack
269,3647622809,639000,6,2,,62 Laurie Rd,11717,NY,Brentwood
270,4124648059,3495000,5,5,3877.0,49 Cosdrew Ln,11937,NY,East Hampton
271,3522803057,2595000,4,4,3000.0,23 Long Hill Rd,11937,NY,East Hampton
272,9200255023,19950000,12,12,15000.0,180 Rose Hill Rd,11976,NY,Water Mill
273,4154571724,3695000,5,6,3877.0,18 Barnes Ave,11937,NY,East Hampton
274,4072798171,399000,2,2,869.0,188 Kingston Dr Unit 188,11961,NY,Ridge
275,4697368030,875000,3,2,,516 Madison Ave,11944,NY,Greenport
276,3542840089,1095000,4,3,,505 Saltaire Way,11952,NY,Mattituck
277,4068836272,18995000,6,8,8000.0,67 Hither Ln,11937,NY,East Hampton
278,3651483610,4495000,4,6,3196.0,55 Gould St,11937,NY,East Hampton
279,9135534016,27500000,11,17,23000.0,802 Town Line Rd,11962,NY,Sagaponack
280,4320632096,3995000,7,7,6400.0,3 Discovery Ln,11937,NY,East Hampton
281,4528089672,2699000,4,4,2700.0,12 Bay Meadow Ln,11977,NY,Westhampton
282,4560478667,975000,4,5,3600.0,34 Jefferson Landing Cir,11777,NY,Port Jefferson
283,4622503716,400000,3,2,,50 Beecher Ave,11730,NY,East Islip
284,4355382664,2475000,5,4,,87 Wildwood Dr,11746,NY,Dix Hills
285,9942955464,1200000,4,4,3600.0,33A Cove Rd Unit A,11743,NY,Huntington
286,4068836272,18995000,6,8,8000.0,67 Hither Ln,11937,NY,East Hampton
287,3781242032,349900,3,2,1344.0,55 Macarthur Ave,11717,NY,Brentwood
288,3533730752,667000,4,3,,11 Redleaf Ln,11725,NY,Commack
289,3647622809,639000,6,2,,62 Laurie Rd,11717,NY,Brentwood
290,4124648059,3495000,5,5,3877.0,49 Cosdrew Ln,11937,NY,East Hampton
291,3522803057,2595000,4,4,3000.0,23 Long Hill Rd,11937,NY,East Hampton
292,9200255023,19950000,12,12,15000.0,180 Rose Hill Rd,11976,NY,Water Mill
293,4154571724,3695000,5,6,3877.0,18 Barnes Ave,11937,NY,East Hampton
294,4072798171,399000,2,2,869.0,188 Kingston Dr Unit 188,11961,NY,Ridge
295,4697368030,875000,3,2,,516 Madison Ave,11944,NY,Greenport
296,3542840089,1095000,4,3,,505 Saltaire Way,11952,NY,Mattituck
297,4068836272,18995000,6,8,8000.0,67 Hither Ln,11937,NY,East Hampton
298,3651483610,4495000,4,6,3196.0,55 Gould St,11937,NY,East Hampton
299,9135534016,27500000,11,17,23000.0,802 Town Line Rd,11962,NY,Sagaponack
300,4320632096,3995000,7,7,6400.0,3 Discovery Ln,11937,NY,East Hampton
301,4528089672,2699000,4,4,2700.0,12 Bay Meadow Ln,11977,NY,Westhampton
302,4560478667,975000,4,5,3600.0,34 Jefferson Landing Cir,11777,NY,Port Jefferson
303,4622503716,400000,3,2,,50 Beecher Ave,11730,NY,East Islip
304,4355382664,2475000,5,4,,87 Wildwood Dr,11746,NY,Dix Hills
305,9942955464,1200000,4,4,3600.0,33A Cove Rd Unit A,11743,NY,Huntington
306,4068836272,18995000,6,8,8000.0,67 Hither Ln,11937,NY,East Hampton
307,3781242032,349900,3,2,1344.0,55 Macarthur Ave,11717,NY,Brentwood
308,3533730752,667000,4,3,,11 Redleaf Ln,11725,NY,Commack
309,3647622809,639000,6,2,,62 Laurie Rd,11717,NY,Brentwood
310,4124648059,3495000,5,5,3877.0,49 Cosdrew Ln,11937,NY,East Hampton
311,3522803057,2595000,4,4,3000.0,23 Long Hill Rd,11937,NY,East Hampton
312,9200255023,19950000,12,12,15000.0,180 Rose Hill Rd,11976,NY,Water Mill
313,4154571724,3695000,5,6,3877.0,18 Barnes Ave,11937,NY,East Hampton
314,4072798171,399000,2,2,869.0,188 Kingston Dr Unit 188,11961,NY,Ridge
315,4697368030,875000,3,2,,516 Madison Ave,11944,NY,Greenport
316,3542840089,1095000,4,3,,505 Saltaire Way,11952,NY,Mattituck
317,4068836272,18995000,6,8,8000.0,67 Hither Ln,11937,NY,East Hampton
318,3651483610,4495000,4,6,3196.0,55 Gould St,11937,NY,East Hampton
319,9135534016,27500000,11,17,23000.0,802 Town Line Rd,11962,NY,Sagaponack
320,4320632096,3995000,7,7,6400.0,3 Discovery Ln,11937,NY,East Hampton
321,4528089672,2699000,4,4,2700.0,12 Bay Meadow Ln,11977,NY,Westhampton
322,4560478667,975000,4,5,3600.0,34 Jefferson Landing Cir,11777,NY,Port Jefferson
323,4622503716,400000,3,2,,50 Beecher Ave,11730,NY,East Islip
324,4355382664,2475000,5,4,,87 Wildwood Dr,11746,NY,Dix Hills
325,9942955464,1200000,4,4,3600.0,33A Cove Rd Unit A,11743,NY,Huntington
326,4068836272,18995000,6,8,8000.0,67 Hither Ln,11937,NY,East Hampton
327,3781242032,349900,3,2,1344.0,55 Macarthur Ave,11717,NY,Brentwood
328,3533730752,667000,4,3,,11 Redleaf Ln,11725,NY,Commack
329,3647622809,639000,6,2,,62 Laurie Rd,11717,NY,Brentwood
330,4124648059,3495000,5,5,3877.0,49 Cosdrew Ln,11937,NY,East Hampton
331,3522803057,2595000,4,4,3000.0,23 Long Hill Rd,11937,NY,East Hampton
332,9200255023,19950000,12,12,15000.0,180 Rose Hill Rd,11976,NY,Water Mill
333,4154571724,3695000,5,6,3877.0,18 Barnes Ave,11937,NY,East Hampton
334,4072798171,399000,2,2,869.0,188 Kingston Dr Unit 188,11961,NY,Ridge
335,4697368030,875000,3,2,,516 Madison Ave,11944,NY,Greenport
336,3542840089,1095000,4,3,,505 Saltaire Way,11952,NY,Mattituck
337,4068836272,18995000,6,8,8000.0,67 Hither Ln,11937,NY,East Hampton
338,3651483610,4495000,4,6,3196.0,55 Gould St,11937,NY,East Hampton
